PLAYER_ID,PLAYER_NAME,TEAM,POSITION,ROLE_NAME,MIN,PTS,eFG%,TS%,TOV%,ORB%,FTr,USG%,AST%,STL%,BLK%,2PT%,3PT%,FT%,DRB%,3PAr
2264884,H. Fernandez Lopez,ALIMERKA OVIEDO BALONCESTO,,Lead Guard,30.9,21.5,42.7,51.9,17.9,3.7,59.3,28.6,22.7,5.9,0.0,66.7,25.9,73.7,12.4,81.8
2282990,J. Medina Rodriguez,"MOVISTAR ESTUDIANTES ""A""",,Stretch Big,11.4,5.5,65.9,64.1,8.5,8.6,10.3,18.1,0.0,2.1,0.0,57.1,50.0,0.0,35.9,24.3
2287040,C. Arpón Carmona,LA SALLE,C,Stretch Big,33.8,17.5,38.3,39.6,14.9,7.6,65.0,30.1,13.5,1.3,1.3,35.7,33.3,39.1,24.6,17.7
2287400,C. Córdova Alegre,MEFIEX SAGRADO CÁCERES,,3&D Wing,33.6,8.0,64.2,67.4,25.8,8.2,19.0,11.7,15.9,0.7,0.0,70.0,0.0,100.0,7.7,8.4
2288519,D. Aubia Benayas,LA SALLE,PG,Offensive Engine,18.9,4.0,33.7,40.0,41.8,0.0,20.2,17.7,4.9,1.2,0.0,0.0,40.0,100.0,5.6,57.3
2293827,G. Frau Cerda,UNIÓ CONSELLOSETA BLAU A LA LUNA,SF,Rolling Big,29.9,4.5,39.1,39.1,12.4,2.7,0.0,11.8,6.9,1.4,0.0,25.0,25.0,0.0,12.8,28.9
2294085,F. Arreza Ballester,UNIÓ CONSELLOSETA BLAU A LA LUNA,PG,Offensive Engine,25.2,5.5,38.2,44.9,39.0,1.6,47.3,14.9,15.5,3.3,0.0,44.4,0.0,75.0,9.0,16.3
2294088,P. Coll Ambrosio,UNIÓ CONSELLOSETA BLAU A LA LUNA,PG,Rolling Big,20.1,4.0,25.0,28.5,36.7,5.0,32.7,21.5,10.4,1.0,0.0,27.3,0.0,50.0,7.8,9.6
2294194,R. Mohamed Amar,LA SALLE,PG,Rolling Big,20.4,2.5,14.3,18.3,39.5,2.2,18.4,21.3,10.3,1.1,0.0,25.0,0.0,50.0,12.2,34.7
2295580,A. Mas Pascual,UNIÓ CONSELLOSETA BLAU A LA LUNA,,Rolling Big,17.0,1.0,7.4,7.4,40.7,0.0,0.0,19.8,6.2,0.0,0.0,100.0,0.0,0.0,9.1,92.6
2295993,B. Ebn Allal Larousi,LA SALLE,C,Rolling Big,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2296995,X. Campos Massanet,UNIÓ CONSELLOSETA BLAU A LA LUNA,SG,Lead Guard,28.4,13.5,32.2,35.7,10.4,2.8,82.8,30.6,20.7,3.0,0.0,37.5,0.0,40.9,14.9,17.5
2297003,J. Murcia Pascual,UNIÓ CONSELLOSETA BLAU A LA LUNA,SF,Rolling Big,23.2,6.0,46.8,46.8,38.0,1.7,0.0,18.8,5.3,1.9,0.0,37.5,40.0,0.0,3.2,42.1
2298507,D. Fauste Martínez,C.B. CLAVIJO A CADETE,PG,Rolling Big,20.4,2.0,16.9,14.8,47.3,4.8,66.1,20.6,19.6,3.0,0.0,28.6,0.0,0.0,9.0,16.9
2301322,J. Asensio Fariza,"MOVISTAR ESTUDIANTES ""A""",C,Stretch Big,17.9,9.5,62.4,59.9,10.6,9.4,46.7,19.8,17.5,0.0,0.0,55.6,50.0,50.0,11.5,30.8
2302965,H. Alonso Cepedal,ALIMERKA OVIEDO BALONCESTO,PF,3&D Wing,24.9,11.0,46.0,47.1,20.3,15.6,29.8,20.9,15.1,1.7,0.0,38.5,37.5,50.0,17.5,40.7
